Frequency (Hz),Level (dB)
43.066406,-41.066116
86.132812,-33.716972
129.199219,-24.247768
172.265625,-10.19285
215.332031,-9.6241
258.398438,-22.114449
301.464844,-35.107243
344.53125,-26.732973
387.597656,-19.494345
430.664062,-23.831413
473.730469,-40.155361
516.796875,-42.03233
559.863281,-40.987625
602.929688,-39.603222
645.996094,-43.275978
689.0625,-45.966816
732.128906,-45.478394
775.195312,-39.284801
818.261719,-41.973125
861.328125,-50.070053
904.394531,-47.531628
947.460938,-34.664719
990.527344,-31.163368
1033.59375,-39.186172
1076.660156,-46.162086
1119.726562,-42.926922
1162.792969,-35.089504
1205.859375,-36.393055
1248.925781,-45.454342
1291.992188,-45.911076
1335.058594,-45.457844
1378.125,-43.157612
1421.191406,-44.595509
1464.257812,-44.562092
1507.324219,-43.693829
1550.390625,-43.188335
1593.457031,-43.178459
1636.523438,-43.654861
1679.589844,-44.335346
1722.65625,-44.284355
1765.722656,-43.206631
1808.789062,-43.69595
1851.855469,-46.222546
1894.921875,-46.876541
1937.988281,-46.265789
1981.054688,-49.153217
2024.121094,-51.411831
2067.1875,-49.075176
2110.253906,-47.81929
2153.320312,-47.551598
2196.386719,-47.600922
2239.453125,-47.483543
2282.519531,-47.615192
2325.585938,-46.533607
2368.652344,-45.887722
2411.71875,-50.092457
2454.785156,-51.251629
2497.851562,-49.474422
2540.917969,-48.674419
2583.984375,-47.864807
2627.050781,-47.229748
2670.117188,-47.550373
2713.183594,-46.428387
2756.25,-46.499077
2799.316406,-46.485092
2842.382812,-46.536007
2885.449219,-47.875969
2928.515625,-49.838226
2971.582031,-51.940895
3014.648438,-51.732365
3057.714844,-51.097237
3100.78125,-50.496052
3143.847656,-49.523491
3186.914062,-48.375153
3229.980469,-49.059425
3273.046875,-49.40134
3316.113281,-50.087105
3359.179688,-51.449776
3402.246094,-52.36227
3445.3125,-51.397301
3488.378906,-51.171894
3531.445312,-50.666962
3574.511719,-51.562199
3617.578125,-51.392418
3660.644531,-51.616192
3703.710938,-53.006947
3746.777344,-53.060493
3789.84375,-53.765667
3832.910156,-54.11459
3875.976562,-52.768379
3919.042969,-53.205524
3962.109375,-53.569675
4005.175781,-53.796738
4048.242188,-54.622574
4091.308594,-54.794773
4134.375,-55.120914
4177.441406,-54.830074
4220.507812,-54.21616
4263.574219,-53.484306
4306.640625,-53.654598
4349.707031,-52.93063
4392.773438,-53.290966
4435.839844,-53.96524
4478.90625,-54.572464
4521.972656,-56.032509
4565.039062,-57.152885
4608.105469,-57.964447
4651.171875,-55.476048
4694.238281,-56.536255
4737.304688,-59.723797
4780.371094,-59.178699
4823.4375,-57.889465
4866.503906,-57.119453
4909.570312,-57.222
4952.636719,-56.279827
4995.703125,-56.607128
5038.769531,-57.897793
5081.835938,-56.507469
5124.902344,-56.788715
5167.96875,-57.198429
5211.035156,-58.213081
5254.101562,-58.050098
5297.167969,-57.428825
5340.234375,-57.832043
5383.300781,-57.999847
5426.367188,-59.773571
5469.433594,-58.394371
5512.5,-57.692116
5555.566406,-60.984882
5598.632812,-60.451649
5641.699219,-61.892357
5684.765625,-60.731422
5727.832031,-60.625481
5770.898438,-58.934479
5813.964844,-57.856384
5857.03125,-58.035526
5900.097656,-57.448925
5943.164062,-55.870831
5986.230469,-56.632011
6029.296875,-58.302124
6072.363281,-59.897755
6115.429688,-60.867516
6158.496094,-62.558102
6201.5625,-61.306084
6244.628906,-60.519863
6287.695312,-60.266674
6330.761719,-59.445831
6373.828125,-61.803349
6416.894531,-62.356392
6459.960938,-62.966068
6503.027344,-61.572441
6546.09375,-62.070354
6589.160156,-62.495148
6632.226562,-60.977528
6675.292969,-62.28558
6718.359375,-63.428997
6761.425781,-64.518623
6804.492188,-66.305252
6847.558594,-63.4921
6890.625,-59.542343
6933.691406,-60.886814
6976.757812,-61.592018
7019.824219,-61.762665
7062.890625,-64.300423
7105.957031,-66.277992
7149.023438,-64.889404
7192.089844,-64.81443
7235.15625,-62.928642
7278.222656,-62.048641
7321.289062,-63.874065
7364.355469,-62.958813
7407.421875,-63.025059
7450.488281,-62.09602
7493.554688,-62.888466
7536.621094,-65.752174
7579.6875,-64.154289
7622.753906,-65.897438
7665.820312,-65.29422
7708.886719,-66.594025
7751.953125,-66.139359
7795.019531,-65.631187
7838.085938,-63.583229
7881.152344,-65.767746
7924.21875,-63.553303
7967.285156,-63.94582
8010.351562,-65.087418
8053.417969,-63.96685
8096.484375,-64.375954
8139.550781,-65.161888
8182.617188,-67.744873
8225.683594,-66.89782
8268.75,-65.648659
8311.816406,-67.663498
8354.882812,-67.625351
8397.949219,-67.219048
8441.015625,-66.748421
8484.082031,-66.835426
8527.148438,-68.191734
8570.214844,-67.565231
8613.28125,-66.942398
8656.347656,-68.304756
8699.414062,-69.367279
8742.480469,-68.440422
8785.546875,-66.770042
8828.613281,-67.018845
8871.679688,-71.915215
8914.746094,-73.167984
8957.8125,-72.116837
9000.878906,-71.966286
9043.945312,-71.453232
9087.011719,-72.625015
9130.078125,-72.081291
9173.144531,-70.80407
9216.210938,-71.806686
9259.277344,-73.957138
9302.34375,-73.491249
9345.410156,-72.22905
9388.476562,-70.787399
9431.542969,-68.545372
9474.609375,-70.345795
9517.675781,-70.417175
9560.742188,-70.369339
9603.808594,-70.775696
9646.875,-68.768341
9689.941406,-70.601921
9733.007812,-72.012421
9776.074219,-73.168266
9819.140625,-73.215996
9862.207031,-72.586342
9905.273438,-73.211792
9948.339844,-73.786003
9991.40625,-71.546707
10034.47266,-66.145256
10077.53906,-65.098862
10120.60547,-70.947372
10163.67188,-72.994705
10206.73828,-72.228798
10249.80469,-68.668571
10292.87109,-69.997078
10335.9375,-73.375748
10379.00391,-74.458748
10422.07031,-73.725693
10465.13672,-70.34552
10508.20313,-71.08783
10551.26953,-73.37767
10594.33594,-73.688797
10637.40234,-73.379715
10680.46875,-72.303291
10723.53516,-74.280891
10766.60156,-74.387634
10809.66797,-74.865288
10852.73438,-74.332359
10895.80078,-73.5849
10938.86719,-73.238869
10981.93359,-74.797569
11025,-76.511009
11068.06641,-75.384727
11111.13281,-72.673721
11154.19922,-73.889969
11197.26563,-74.911201
11240.33203,-73.012482
11283.39844,-75.306992
11326.46484,-75.838203
11369.53125,-74.914658
11412.59766,-76.369385
11455.66406,-76.134697
11498.73047,-76.663757
11541.79688,-74.944756
11584.86328,-75.035522
11627.92969,-75.436096
11670.99609,-74.752602
11714.0625,-75.333321
11757.12891,-74.680214
11800.19531,-73.921272
11843.26172,-74.987411
11886.32813,-76.118385
11929.39453,-74.838753
11972.46094,-71.831711
12015.52734,-73.079399
12058.59375,-75.95388
12101.66016,-75.869675
12144.72656,-75.510818
12187.79297,-74.730736
12230.85938,-75.058037
12273.92578,-76.796318
12316.99219,-75.878777
12360.05859,-75.766182
12403.125,-75.132919
12446.19141,-75.123039
12489.25781,-75.278488
12532.32422,-75.869942
12575.39063,-75.183884
12618.45703,-74.139351
12661.52344,-72.961647
12704.58984,-72.838905
12747.65625,-73.432014
12790.72266,-72.738518
12833.78906,-71.997208
12876.85547,-73.239563
12919.92188,-73.900345
12962.98828,-74.252808
13006.05469,-74.457603
13049.12109,-72.43
13092.1875,-72.263405
13135.25391,-73.399635
13178.32031,-73.375038
13221.38672,-74.907318
13264.45313,-75.839966
13307.51953,-75.551155
13350.58594,-74.94474
13393.65234,-74.480415
13436.71875,-72.913734
13479.78516,-72.808495
13522.85156,-71.592064
13565.91797,-71.461723
13608.98438,-75.021011
13652.05078,-72.847839
13695.11719,-70.954193
13738.18359,-70.533554
13781.25,-73.654457
13824.31641,-75.323296
13867.38281,-74.494171
13910.44922,-73.487122
13953.51563,-72.111809
13996.58203,-72.429321
14039.64844,-73.976326
14082.71484,-74.916618
14125.78125,-74.533783
14168.84766,-73.791321
14211.91406,-73.525543
14254.98047,-74.313797
14298.04688,-74.573174
14341.11328,-74.259804
14384.17969,-73.574257
14427.24609,-71.919243
14470.3125,-72.625069
14513.37891,-73.66362
14556.44531,-72.819099
14599.51172,-72.571083
14642.57813,-70.767693
14685.64453,-71.304817
14728.71094,-71.865234
14771.77734,-70.77256
14814.84375,-69.478966
14857.91016,-71.514603
14900.97656,-72.323853
14944.04297,-73.394516
14987.10938,-72.375359
15030.17578,-73.185249
15073.24219,-73.465302
15116.30859,-71.73616
15159.375,-72.456078
15202.44141,-71.332443
15245.50781,-71.775986
15288.57422,-72.456947
15331.64063,-70.500328
15374.70703,-70.216026
15417.77344,-71.562614
15460.83984,-73.239449
15503.90625,-71.778069
15546.97266,-71.674385
15590.03906,-71.409752
15633.10547,-70.085327
15676.17188,-68.472839
15719.23828,-71.537315
15762.30469,-72.269287
15805.37109,-72.167908
15848.4375,-72.409691
15891.50391,-72.436157
15934.57031,-70.811516
15977.63672,-68.949829
16020.70313,-69.269234
16063.76953,-69.751755
16106.83594,-69.620972
16149.90234,-70.001015
16192.96875,-69.919891
16236.03516,-68.453491
16279.10156,-69.245499
16322.16797,-70.55233
16365.23438,-71.558395
16408.30078,-71.31752
16451.36719,-70.2966
16494.43359,-69.954086
16537.5,-68.900749
16580.56641,-67.815224
16623.63281,-67.935349
16666.69922,-70.517975
16709.76563,-70.413246
16752.83203,-70.332115
16795.89844,-70.273712
16838.96484,-70.984962
16882.03125,-71.549454
16925.09766,-71.650513
16968.16406,-70.839996
17011.23047,-71.297462
17054.29688,-72.17627
17097.36328,-71.649704
17140.42969,-71.678818
17183.49609,-72.020164
17226.5625,-72.830986
17269.62891,-73.717491
17312.69531,-73.945869
17355.76172,-73.643532
17398.82813,-73.769577
17441.89453,-72.844475
17484.96094,-73.422615
17528.02734,-75.2677
17571.09375,-74.431854
17614.16016,-74.532326
17657.22656,-72.811035
17700.29297,-73.154991
17743.35938,-74.441475
17786.42578,-75.523331
17829.49219,-74.522858
17872.55859,-72.79071
17915.625,-74.864975
17958.69141,-75.447365
18001.75781,-74.986855
18044.82422,-74.489151
18087.89063,-73.308052
18130.95703,-74.390778
18174.02344,-76.038055
18217.08984,-76.136536
18260.15625,-76.29615
18303.22266,-74.423096
18346.28906,-73.413887
18389.35547,-74.28508
18432.42188,-74.671135
18475.48828,-75.071915
18518.55469,-75.709984
18561.62109,-76.006187
18604.6875,-75.497375
18647.75391,-74.741768
18690.82031,-75.294296
18733.88672,-75.965439
18776.95313,-76.77829
18820.01953,-76.199997
18863.08594,-75.816902
18906.15234,-76.320442
18949.21875,-77.042496
18992.28516,-75.704483
19035.35156,-73.568268
19078.41797,-72.772469
19121.48438,-75.891998
19164.55078,-76.171227
19207.61719,-76.421867
19250.68359,-76.949135
19293.75,-76.987129
19336.81641,-76.389091
19379.88281,-76.419197
19422.94922,-75.189339
19466.01563,-74.614639
19509.08203,-75.052162
19552.14844,-75.364143
19595.21484,-75.49971
19638.28125,-75.572418
19681.34766,-76.062317
19724.41406,-75.620468
19767.48047,-74.724503
19810.54688,-75.309387
19853.61328,-75.964096
19896.67969,-76.229271
19939.74609,-76.500854
19982.8125,-76.097916
20025.87891,-75.760391
20068.94531,-75.346588
20112.01172,-76.978584
20155.07813,-77.026398
20198.14453,-76.419067
20241.21094,-76.795578
20284.27734,-77.76239
20327.34375,-77.05378
20370.41016,-76.688705
20413.47656,-76.816109
20456.54297,-76.040779
20499.60938,-75.807983
20542.67578,-77.01162
20585.74219,-76.881401
20628.80859,-76.637825
20671.875,-77.766785
20714.94141,-77.150673
20758.00781,-77.364304
20801.07422,-77.647736
20844.14063,-78.577438
20887.20703,-80.051376
20930.27344,-80.027458
20973.33984,-80.102615
21016.40625,-79.711884
21059.47266,-79.381706
21102.53906,-80.678528
21145.60547,-80.292084
21188.67188,-79.836578
21231.73828,-80.341858
21274.80469,-81.287643
21317.87109,-82.378792
21360.9375,-82.725243
21404.00391,-82.80352
21447.07031,-82.881668
21490.13672,-83.291862
21533.20313,-84.796646
21576.26953,-84.222
21619.33594,-83.56073
21662.40234,-84.77021
21705.46875,-81.516235
21748.53516,-81.416214
21791.60156,-87.000801
21834.66797,-87.546875
21877.73438,-88.102325
21920.80078,-88.703819
21963.86719,-87.695358
22006.93359,-88.095322
